county,precinct,county_prec,obama,romney,clinton,trump,pct_obama,pct_romney,pct_clinton,pct_trump,berkley,heller,cortezmasto,heck,pct_berkley,pct_heller,pct_cortezmasto,pct_heck,pct_latino,votes_2012,votes_2016
031,752400,031_752400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022135416666666668,NA,NA
031,752500,031_752500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045704845814977975,NA,NA
031,752600,031_752600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03896103896103896,NA,NA
031,752700,031_752700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023508137432188065,NA,NA
031,752800,031_752800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,752900,031_752900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015432098765432098,NA,NA
031,753100,031_753100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030303030303030304,NA,NA
031,753200,031_753200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03147208121827411,NA,NA
031,753300,031_753300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19375,NA,NA
031,753400,031_753400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2482758620689655,NA,NA
031,753600,031_753600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06875543951261967,NA,NA
031,753700,031_753700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14432989690721648,NA,NA
031,753900,031_753900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,754000,031_754000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03015075376884422,NA,NA
031,754100,031_754100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10201149425287356,NA,NA
031,754300,031_754300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08746355685131195,NA,NA
031,754400,031_754400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056140350877192984,NA,NA
031,754700,031_754700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01694915254237288,NA,NA
031,754800,031_754800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,754900,031_754900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,755000,031_755000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038461538461538464,NA,NA
031,755200,031_755200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015810276679841896,NA,NA
031,755300,031_755300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06153846153846154,NA,NA
031,755600,031_755600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA
031,755700,031_755700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1082375478927203,NA,NA
031,755800,031_755800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,756300,031_756300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08955223880597014,NA,NA
031,756500,031_756500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA
031,756900,031_756900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,757000,031_757000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16363636363636364,NA,NA
031,757100,031_757100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06741573033707865,NA,NA
031,757200,031_757200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09090909090909091,NA,NA
031,757300,031_757300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156794425087108,NA,NA
031,757500,031_757500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,757600,031_757600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017899761336515514,NA,NA
031,757700,031_757700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26791277258566976,NA,NA
031,757800,031_757800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04819277108433735,NA,NA
031,757900,031_757900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024096385542168676,NA,NA
031,758100,031_758100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08203125,NA,NA
031,758200,031_758200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05263157894736842,NA,NA
031,758300,031_758300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,758400,031_758400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,758500,031_758500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,758600,031_758600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00816326530612245,NA,NA
031,758700,031_758700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,758800,031_758800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17777777777777778,NA,NA
031,758900,031_758900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,810000,031_810000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004362050163576881,NA,NA
031,810100,031_810100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,810200,031_810200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA
031,810300,031_810300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001392757660167131,NA,NA
031,810400,031_810400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06512890094979647,NA,NA
031,810500,031_810500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025220680958385876,NA,NA
031,810600,031_810600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01764705882352941,NA,NA
031,810700,031_810700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037638376383763834,NA,NA
031,810800,031_810800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014629049111807733,NA,NA
031,810900,031_810900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029911075181891674,NA,NA
031,811000,031_811000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021917808219178082,NA,NA
031,811100,031_811100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,811200,031_811200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,811400,031_811400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,811500,031_811500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,811600,031_811600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11794439764111204,NA,NA
031,811700,031_811700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022892819979188347,NA,NA
031,811800,031_811800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,812500,031_812500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,812700,031_812700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,812800,031_812800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,812900,031_812900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,813000,031_813000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,820000,031_820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008363201911589008,NA,NA
031,820100,031_820100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028205128205128206,NA,NA
031,820200,031_820200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937007874015748,NA,NA
031,820300,031_820300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021359223300970873,NA,NA
031,820400,031_820400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,820500,031_820500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01651376146788991,NA,NA
031,820600,031_820600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011764705882352941,NA,NA
031,820700,031_820700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025110782865583457,NA,NA
031,820800,031_820800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103359173126615,NA,NA
031,820900,031_820900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014749262536873156,NA,NA
031,821000,031_821000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024834437086092714,NA,NA
031,821100,031_821100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02631578947368421,NA,NA
031,821200,031_821200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,821300,031_821300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012711864406779662,NA,NA
031,821400,031_821400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020833333333333332,NA,NA
031,821500,031_821500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,821600,031_821600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005025125628140704,NA,NA
031,821700,031_821700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03819784524975514,NA,NA
031,821800,031_821800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,821900,031_821900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010309278350515464,NA,NA
031,822000,031_822000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008684863523573201,NA,NA
031,822100,031_822100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02130681818181818,NA,NA
031,822200,031_822200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010040160642570281,NA,NA
031,822600,031_822600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,822700,031_822700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,823200,031_823200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10344827586206896,NA,NA
031,823300,031_823300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025813692480359147,NA,NA
031,823400,031_823400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08196721311475409,NA,NA
031,823500,031_823500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020100502512562814,NA,NA
031,823600,031_823600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010263929618768328,NA,NA
031,823700,031_823700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013745704467353952,NA,NA
031,823800,031_823800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018245004344048653,NA,NA
031,824000,031_824000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02217741935483871,NA,NA
031,824500,031_824500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05357142857142857,NA,NA
031,824700,031_824700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,825000,031_825000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029646522234891677,NA,NA
031,825300,031_825300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007782101167315175,NA,NA
031,825400,031_825400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03018867924528302,NA,NA
031,825600,031_825600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03111111111111111,NA,NA
031,826100,031_826100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047619047619047616,NA,NA
031,826300,031_826300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00903225806451613,NA,NA
031,826400,031_826400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012422360248447204,NA,NA
031,826500,031_826500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,827000,031_827000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029213483146067417,NA,NA
031,827100,031_827100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01858736059479554,NA,NA
031,827300,031_827300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01832460732984293,NA,NA
031,827400,031_827400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,827600,031_827600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA
031,827700,031_827700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012371134020618556,NA,NA
031,828100,031_828100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,829400,031_829400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,829700,031_829700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0583232077764277,NA,NA
031,850000,031_850000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,850200,031_850200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004739336492890996,NA,NA
031,850500,031_850500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07407407407407407,NA,NA
031,970000,031_970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196078431372549,NA,NA
031,980000,031_980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007407407407407408,NA,NA
007,0001,007_0001,114,252,126,290,0.2992126,0.6614173,0.2597938,0.5979381,86,245,109,283,0.2257218,0.6430446,0.2247423,0.5835052,0.2082777036048064,381,485
007,0002,007_0002,87,196,126,281,0.2939189,0.6621622,0.2837838,0.6328829,60,189,126,253,0.2027027,0.6385135,0.2837838,0.5698198,0.22464898595943839,296,444
007,0003,007_0003,136,351,115,315,0.2687747,0.6936759,0.2295409,0.6287425,89,364,110,333,0.1758893,0.7193676,0.2195609,0.6646706,0.1378299120234604,506,501
007,0004,007_0004,137,323,122,308,0.2860125,0.6743215,0.2510288,0.6337448,96,341,116,307,0.2004175,0.7118998,0.2386831,0.6316872,0.11292719167904904,479,486
007,0005,007_0005,120,337,108,331,0.2586207,0.7262931,0.2231405,0.6838843,80,330,93,343,0.1724138,0.7112069,0.1921488,0.7086777,0.11384615384615385,464,484
007,0006,007_0006,91,407,82,338,0.1784314,0.7980392,0.1722689,0.710084,66,400,81,344,0.1294118,0.7843137,0.1701681,0.7226891,0.1087248322147651,510,476
007,0007,007_0007,62,327,71,307,0.1538462,0.8114144,0.1643519,0.7106481,53,329,66,325,0.1315136,0.8163772,0.1527778,0.7523148,0.08862876254180602,403,432
007,0008,007_0008,153,403,141,426,0.2670157,0.7033159,0.2231013,0.67405060000000006,123,410,150,430,0.2146597,0.7155323,0.2373418,0.6803797,0.13146067415730336,573,632
007,0009,007_0009,118,254,104,246,0.3017903,0.6496164,0.254902,0.6029412,97,252,93,267,0.2480818,0.6445013,0.2279412,0.6544118,0.09930313588850175,391,408
007,0010,007_0010,165,482,176,549,0.2466368,0.7204783,0.22,0.68625,120,481,145,573,0.1793722,0.7189835,0.18125,0.71625,0.11707746478873239,669,800
007,0011,007_0011,101,239,142,261,0.2877493,0.6809117,0.308026,0.5661605,72,225,130,273,0.2051282,0.6410257,0.2819957,0.5921909,0.2751937984496124,351,461
007,0012,007_0012,171,627,157,700,0.2077764,0.7618469,0.1684549,0.7510729,102,636,143,682,0.1239368,0.7727825,0.1534335,0.7317597,0.12179984484096198,823,932
007,0013,007_0013,37,195,74,351,0.1541667,0.8125,0.1644444,0.78,30,178,67,335,0.125,0.7416667,0.1488889,0.7444444,0.20165289256198346,240,450
007,0014,007_0014,143,583,207,735,0.1914324,0.7804552,0.2011662,0.7142857,101,594,176,778,0.1352075,0.7951807,0.1710398,0.7560738,0.14338235294117646,747,1029
007,0015,007_0015,85,260,54,308,0.2341598,0.7162535,0.1326781,0.7567568,61,249,58,285,0.1680441,0.6859504,0.1425061,0.7002457,0.058319039451114926,363,407
007,0016,007_0016,48,244,38,308,0.1584158,0.8052805,0.1041096,0.8438356,37,229,29,277,0.1221122,0.7557756,0.0794521,0.7589041,0.05357142857142857,303,365
007,0017,007_0017,5,11,3,9,0.3125,0.6875,0.2307692,0.6923077,4,11,3,10,0.25,0.6875,0.2307692,0.7692308,0.16666666666666666,16,13
007,0018,007_0018,52,148,42,187,0.245283,0.6981132,0.1673307,0.7450199,33,149,37,185,0.1556604,0.7028302,0.1474104,0.7370518,0.08187134502923976,212,251
007,0019,007_0019,46,159,40,162,0.2110092,0.7293578,0.1777778,0.72,27,170,43,161,0.1238532,0.7798165,0.1911111,0.7155555,0.0926517571884984,218,225
007,0020,007_0020,207,251,244,243,0.4451613,0.539785,0.4510166,0.4491682,152,235,219,232,0.3268817,0.5053763,0.4048059,0.4288355,0.41959798994974873,465,541
007,0021,007_0021,74,73,77,55,0.4774193,0.4709677,0.503268,0.3594771,56,67,63,56,0.3612903,0.4322581,0.4117647,0.3660131,0.3125,155,153
007,0022,007_0022,169,796,147,963,0.171748,0.8089431,0.1217896,0.7978459,135,771,143,964,0.1371951,0.7835366,0.1184756,0.7986744,0.04262086513994911,984,1207
007,0023,007_0023,175,812,154,965,0.1727542,0.8015795,0.1268534,0.7948929,147,790,161,953,0.1451135,0.7798618,0.1326194,0.7850083,0.03710462287104623,1013,1214
007,0024,007_0024,102,528,81,610,0.1562021,0.8085758,0.1090175,0.820996,85,513,74,591,0.1301685,0.7856049,0.0995962,0.795424,0.09855072463768116,653,743
007,0025,007_0025,107,473,92,561,0.1804384,0.7976391,0.1327561,0.8095238,88,451,101,526,0.148398,0.7605397,0.1457431,0.7590188,0.0641025641025641,593,693
007,0026,007_0026,89,393,77,427,0.1801619,0.7955465,0.1433892,0.7951583,75,403,84,416,0.1518219,0.8157895,0.1564246,0.7746741,0.02773497688751926,494,537
007,0027,007_0027,43,231,34,256,0.1546763,0.8309352,0.1082803,0.8152866,34,227,40,251,0.1223022,0.8165467,0.1273885,0.7993631,0.07600950118764846,278,314
007,0028,007_0028,12,62,12,72,0.1558442,0.8051948,0.137931,0.8275862,10,63,9,74,0.1298701,0.8181818,0.10344830000000001,0.8505747,0.0,77,87
007,0029,007_0029,96,16,76,25,0.8347826,0.1391304,0.6972477,0.2293578,81,24,69,23,0.7043478,0.2086957,0.6330275,0.2110092,0.03825136612021858,115,109
007,0030,007_0030,2,59,0,44,0.031746,0.9365079,0.0,0.88,3,58,1,46,0.047619,0.9206349,0.02,0.92,0.017857142857142856,63,50
007,0031,007_0031,9,35,9,27,0.2045455,0.7954546,0.2368421,0.7105263,8,35,9,28,0.1818182,0.7954546,0.2368421,0.73684210000000006,0.017543859649122806,44,38
007,0032,007_0032,71,489,58,592,0.1243433,0.8563923,0.083815,0.8554913,54,454,55,563,0.0945709,0.7950963,0.0794798,0.8135838,0.08842105263157894,571,692
007,0033,007_0033,24,83,14,84,0.2181818,0.7545455,0.1320755,0.7924528,17,85,13,86,0.1545455,0.7727273,0.1226415,0.8113208,0.07462686567164178,110,106
007,0034,007_0034,12,113,15,108,0.0952381,0.8968254,0.1145038,0.8244275,10,111,14,111,0.0793651,0.8809524,0.1068702,0.8473282,0.05844155844155844,126,131
007,0035,007_0035,10,97,5,90,0.0892857,0.8660714,0.0471698,0.8490566,9,97,5,96,0.0803571,0.8660714,0.0471698,0.9056604,0.017094017094017096,112,106
007,0036,007_0036,28,102,18,84,0.2105263,0.7669173,0.159292,0.7433628,23,98,20,88,0.1729323,0.73684210000000006,0.1769911,0.7787611,0.04794520547945205,133,113
007,0037,007_0037,14,63,7,75,0.1728395,0.7777778,0.0795455,0.8522727,9,60,9,59,0.1111111,0.7407407,0.1022727,0.6704546,0.03418803418803419,81,88
007,0038,007_0038,87,74,81,77,0.508772,0.4327485,0.4764706,0.4529412,75,69,76,78,0.4385965,0.4035088,0.4470588,0.4588235,0.32567049808429116,171,170
007,0039,007_0039,25,68,12,88,0.2631579,0.7157895,0.1090909,0.8,24,60,13,79,0.2526316,0.6315789,0.1181818,0.7181818,0.05673758865248227,95,110
007,0040,007_0040,141,691,126,861,0.1652989,0.8100821,0.1203438,0.8223495,113,684,121,853,0.1324736,0.8018757,0.1155683,0.8147087,0.0270848182466144,853,1047
007,0041,007_0041,140,705,134,831,0.1609195,0.8103448,0.1267739,0.7861874,107,702,125,845,0.1229885,0.8068966,0.1182592,0.7994323,0.03183791606367583,870,1057
510,0101,510_0101,389,326,354,419,0.517976,0.4340879,0.4116279,0.4872093,286,365,342,410,0.3808256,0.4860186,0.3976744,0.4767442,0.08065915004336513,751,860
510,0103,510_0103,402,492,392,476,0.4407895,0.5394737,0.4170213,0.506383,311,538,389,503,0.3410088,0.5899123,0.4138298,0.5351064,0.03177570093457944,912,940
510,0105,510_0105,311,647,375,608,0.3183214,0.6622313,0.3456221,0.5603687,256,685,374,669,0.2620266,0.7011259,0.3447005,0.6165898,0.014911463187325256,977,1085
510,0107,510_0107,387,638,376,617,0.3682207,0.6070409,0.344638,0.5655362,274,695,397,643,0.2607041,0.661275,0.3638864,0.5893676,0.018444266238973536,1051,1091
510,0109,510_0109,510,648,482,606,0.4300169,0.5463744,0.4074387,0.512257,386,707,469,622,0.3254637,0.5961214,0.3964497,0.5257819,0.0709353421217828,1186,1183
510,0111,510_0111,494,443,516,528,0.5082304,0.4557613,0.4444444,0.4547804,340,496,519,514,0.3497942,0.5102881,0.4470284,0.4427218,0.14530419373892497,972,1161
510,0113,510_0113,453,734,445,783,0.3697959,0.5991837,0.336866,0.5927328,351,762,458,766,0.2865306,0.6220408,0.346707,0.5798637,0.09645669291338582,1225,1321
510,0201,510_0201,380,348,351,410,0.5039788,0.4615385,0.4139151,0.4834906,283,397,340,409,0.3753316,0.5265252,0.4009434,0.4823113,0.12331081081081081,754,848
510,0203,510_0203,515,481,490,516,0.5039139,0.4706458,0.4298246,0.4526316,370,531,515,520,0.3620352,0.5195695,0.4517544,0.4561403,0.16,1022,1140
510,0205,510_0205,577,590,524,608,0.4820384,0.4928989,0.4205458,0.4879615,401,670,517,616,0.3350042,0.5597327,0.4149278,0.494382,0.21672025723472668,1197,1246
510,0207,510_0207,484,486,372,561,0.4874119,0.48942600000000003,0.3679525,0.5548961,329,522,385,513,0.3313192,0.5256798,0.3808111,0.5074184,0.11908284023668639,993,1011
510,0209,510_0209,333,359,293,377,0.4637883,0.5,0.3885942,0.5,235,389,294,348,0.327298,0.5417827,0.3899204,0.4615385,0.1659877800407332,718,754
510,0211,510_0211,284,408,258,464,0.4005642,0.5754584,0.324937,0.5843829,181,451,254,460,0.2552891,0.6361072,0.3198992,0.5793451,0.0912906610703043,709,794
510,0301,510_0301,373,433,334,454,0.4515738,0.5242131,0.383908,0.5218391,265,469,319,454,0.3208233,0.5677966,0.3666667,0.5218391,0.16739702015775634,826,870
